Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Bahamas, The",BHS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981485753,0.973650795,0.989136386,0.958001361,0.958453165,0.946303104,0.93843647,0.940311294,0.958214226,0.991622397,0.97860486,0.960434797,0.983193791,0.975293135,0.961102964,0.979000301,0.95757818,0.959803694,0.955678288,0.939976234,0.925044272,0.898563445,0.919978032,0.912468043,0.918396825,0.955871814,0.94831267,0.929797828,0.926608264,0.931452453,0.962290525,0.977568686,0.951758898,0.976986677
Bosnia and Herzegovina,BIH,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000236624,0.000339828,0.004857687,0.362762502,0.529636371,0.588182323,0.587078338,0.641471584,0.618866409,0.6616938,0.68516537,0.704289976,0.715734742,0.716711939,0.714358435,0.723432245,0.718465591,0.730914354,0.752856223,0.735218674,0.732373821,0.718160661,0.705940388,0.68615459,0.687205548,0.693906877,0.675566519,0.680663692,0.674437307,0.651074166,0.64298143,0.660284784,0.674625158,0.698005114
Belarus,BLR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14E-09,1.66E-08,1.83E-07,2.07E-06,4.15E-05,0.000309682,0.000467467,0.000788803,0.001377392,0.005660773,0.015791945,0.027727659,0.039560868,0.050699285,0.060566717,0.069866888,0.075061827,0.082489459,0.098098321,0.106523894,0.117179961,0.196053222,0.320005868,0.373530842,0.4479619,0.524063801,0.562285911,0.60713613,0.647122502,0.641350508,0.641749382,0.688632727,0.738484639,0.765357338
Belize,BLZ,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.336036827,1.261677113,1.275959775,1.269799785,1.275626147,1.315420731,1.327243889,1.284906129,1.301602081,1.262173256,1.252041485,1.200942573,1.190747713,1.119730699,1.113762469,1.112336884,1.113821833,1.125718599,1.144260643,1.108600581,1.119917663,1.151228309,1.232383516,1.250777933,1.291502048,1.290495489,1.306701529,1.331451654,1.266050696,1.175549865,1.086958766,1.048620343,1.049823988,1.079326023
Bermuda,BMU,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.873403381,0.899160471,0.903864033,0.928815614,0.927218434,0.946124632,1.201946459,1.229116151,1.248778408,1.264749717,1.18434274,1.142403387,1.221445454,1.231631818,1.255656048,1.299813164,1.328730829,1.378739857,1.421784825,1.42781584,1.44221789,1.396796823,1.449238903,1.422048652,1.402467377,1.380702972,1.352374123,1.311136246,1.31666863,1.272723317,1.256383657,1.221463203,1.150872093,1.156515466
Bolivia,BOL,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948284831,1.079523656,1.194784785,1.243650165,1.314481031,1.434611155,1.57196315,1.633475888,1.729220232,1.746210919,1.796245193,1.78954173,1.811864089,1.889255105,1.986370228,2.040400629,2.249813846,2.351979382,2.547068029,2.470195982,2.654754754,2.98091197,3.033481205,3.009537636,2.982221521,2.89461967,2.779299575,2.68458724,2.702014208,2.639060974,2.582664967,2.473956823,2.427654686,2.331492718
Brazil,BRA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16E-05,5.79E-05,0.000604804,0.012384065,0.283749422,0.539108158,0.627126072,0.664143976,0.689104221,0.733919244,0.757895424,0.802170642,0.867290573,0.970343048,1.018184751,1.060593908,1.098563541,1.13845673,1.214987473,1.295852802,1.388137023,1.473216414,1.609135865,1.708555429,1.824850525,2.005869311,2.155971596,2.209679127,2.197591543,2.216445208,2.264911175,2.37927413,2.411273359,2.435959116
Barbados,BRB,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.413587335,1.428812347,1.426626626,1.465996233,1.467067639,1.451540943,1.461628127,1.450024849,1.55870646,1.605096824,1.548781061,1.548837094,1.538982601,1.526027102,1.572675538,1.626537855,1.642514413,1.736914538,1.734873477,1.692690234,1.987652847,2.018887043,2.122325635,2.144778,2.171854456,2.129127613,2.11681499,2.200443745,2.162226677,2.19438386,2.318824768,2.384203434,2.240333677,2.231331947
Brunei Darussalam,BRN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.610851171,0.569400423,0.545601881,0.521550961,0.498357641,0.532084028,0.517473593,0.512241123,0.435687225,0.474312064,0.474829324,0.441279564,0.433938756,0.45238859,0.513416284,0.599876337,0.639799772,0.652181181,0.742362439,0.577416895,0.598894489,0.705206811,0.672622864,0.661425097,0.639973853,0.671476414,0.649816136,0.627636611,0.641614974,0.598504782,0.530513346,0.532498598,0.617532002,0.519210636
Bhutan,BTN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.664745209,5.969373243,6.357167123,6.73865344,7.412026378,7.861241263,8.346195706,9.263681372,10.14058295,10.61605559,11.14392486,11.48021414,11.88844358,12.08080409,12.27571676,12.67370697,13.10294544,13.35540246,13.83752161,14.36113064,15.37018478,16.39680481,17.1400516,18.11942324,18.65239098,18.55403495,18.7895935,19.15760994,19.42745781,19.51221085,18.95794678,19.61039162,19.36608415,
